        -9.6883009
      ],
      [
        -240.918274,
        -9.7072522
      ],
      [
        -240.8674622,
        -9.7316166
      ],
      [
        -240.8290101,
        -9.7397377
      ],
      [
        -240.8139039,
        -9.7559793
      ],
      [
        -240.7878114,
        -9.7451517
      ],
      [
        -240.757599,
        -9.7478586
      ],
      [
        -240.72464,
        -9.7478586
      ],
      [
        -240.695343,
        -9.7408657
      ],
      [
        -240.6877899,
        -9.7625208
      ],
      [
        -240.6719971,
        -9.7686111
      ],
      [
        -240.664444,
        -9.7604907
      ],
      [
        -240.6479645,
        -9.7611674
      ],
      [
        -240.6301117,
        -9.7740246
      ],
      [
        -240.6204987,
        -9.7868812
      ],
      [
        -240.6095123,
        -9.7990607
      ],
      [
        -240.5957794,
        -9.7963542
      ],
      [
        -240.5875397,
        -9.7855279
      ],
      [
        -240.5875397,
        -9.7679344
      ],
      [
        -240.5776978,
        -9.7609418
      ],
      [
        -240.5557251,
        -9.7555282
      ],
      [
        -240.548172,
        -9.743347
      ],
      [
        -240.5296326,
        -9.7406401
      ],
      [
        -240.5104065,
        -9.7501144
      ],
      [
        -240.4918671,
        -9.758235
      ],
      [
        -240.4733277,
        -9.7670321
      ],
      [
        -240.4602814,
        -9.7650021
      ],
      [
        -240.4575348,
        -9.7541747
      ],
      [
        -240.4499817,
        -9.7562049
      ],
      [
        -240.441742,
        -9.7670321
      ],
      [
        -240.4286957,
        -9.7677088
      ],
      [
        -240.4163361,
        -9.7622953
      ],
      [
        -240.4046631,
        -9.771769
      ],
      [
        -240.3909302,
        -9.7708667
      ],
      [
        -240.3806305,
        -9.7640998
      ],
      [
        -240.3723908,
        -9.76816
      ],
      [
        -240.3744507,
        -9.7830468
      ],
      [
        -240.3813172,
        -9.7952265
      ],
      [
        -240.3668976,
        -9.797933
      ],
      [
        -240.3511048,
        -9.7891367
      ],
      [
        -240.3490448,
        -9.7769568
      ],
      [
        -240.3298187,
        -9.7816935
      ],
      [
        -240.3195191,
        -9.7898134
      ],
      [
        -240.3256989,
        -9.7965798
      ],
      [
        -240.321579,
        -9.8006395
      ],
      [
        -240.3147125,
        -9.803346
      ],
      [
        -240.3112793,
        -9.8141717
      ],
      [
        -240.3133392,
        -9.8270268
      ],
      [
        -240.3188324,
        -9.8358221
      ],
      [
        -240.2815247,
        -9.8651381
      ],
      [
        -240.2320862,
        -9.8949024
      ],
      [
        -240.2165222,
        -9.9183512
      ],
      [
        -240.2007294,
        -9.9156457
      ],
      [
        -240.1787567,
        -9.9237623
      ],
      [
        -240.1636505,
        -9.9298495
      ],
      [
        -240.1478577,
        -9.9203804
      ],
      [
        -240.1334381,
        -9.9284968
      ],
      [
        -240.1251984,
        -9.9420238
      ],
      [
        -240.1286316,
        -9.9514923
      ],
      [
        -240.1190186,
        -9.959608
      ],
      [
        -240.1011658,
        -9.9514923
      ],
      [
        -240.0942993,
        -9.959608
      ],
      [
        -240.0963593,
        -9.9738099
      ],
      [
        -240.0798798,
        -9.9805726
      ],
      [
        -240.062027,
        -9.9812488
      ],
      [
        -240.052414,
        -9.9717811
      ],
      [
        -240.0434876,
        -9.9866588
      ],
      [
        -240.0531006,
        -10.002212
      ],
      [
        -240.0189972,
        -10.0263292
      ],
      [
        -239.992218,
        -10.0635158
      ],
      [
        -239.9764252,
        -10.093262
      ],
      [
        -239.9874115,
        -10.110838
      ],
      [
        -239.9887848,
        -10.1243574
      ],
      [
        -239.961319,
        -10.1230055
      ],
      [
        -239.937973,
        -10.1432835
      ],
      [
        -239.9146271,
        -10.169643
      ],
      [
        -239.905014,
        -10.1777532
      ],
      [
        -239.883728,
        -10.1824841
      ],
      [
        -239.8697662,
        -10.1991542
      ],
      [
        -239.8512268,
        -10.2248333
      ],
      [
        -239.8340606,
        -10.235645
      ],
      [
        -239.8203277,
        -10.2261848
      ],
      [
        -239.8052215,
        -10.2369964
      ],
      [
        -239.7832489,
        -10.2559159
      ],
      [
        -239.7585296,
        -10.2424021
      ],
      [
        -239.7173309,
        -10.2498348
      ],
      [
        -239.7015381,
        -10.2579429
      ],
      [
        -239.668579,
        -10.2541141
      ],
      [
        -239.63562,
        -10.2595194
      ],
      [
        -239.5889282,
        -10.2892474
      ],
      [
        -239.550476,
        -10.3149193
      ],
      [
        -239.5271301,
        -10.2973545
      ],
      [
        -239.5133971,
        -10.2595194
      ],
      [
        -239.4776916,
        -10.2473572
      ],
      [
        -239.4296264,
        -10.2378974
      ],
      [
        -239.3801879,
        -10.2568168
      ],
      [
        -239.366455,
        -10.2406002
      ],
      [
        -239.3128967,
        -10.2216798
      ],
      [
        -239.290924,
        -10.2068131
      ],
      [
        -239.2593383,
        -10.1784291
      ],
      [
        -239.232788,
        -10.1459871
      ],
      [
        -239.1696167,
        -10.1230054
      ],
      [
        -239.1503906,
        -10.0621636
      ],
      [
        -239.1682434,
        -10.0040152
      ],
      [
        -239.2025756,
        -9.9607351
      ],
      [
        -239.2547607,
        -9.9242132
      ],
      [
        -239.3037414,
        -9.9115873
      ],
      [
        -239.34906,
        -9.8601771
      ],
      [
        -239.3737793,
        -9.7911666
      ],
      [
        -239.3875122,
        -9.7749268
      ],
      [
        -239.4012451,
        -9.7437982
      ],
      [
        -239.4039917,
        -9.7329702
      ],
      [
        -239.4218445,
        -9.727556
      ],
      [
        -239.4396973,
        -9.7031913
      ],
      [
        -239.4589233,
        -9.682886
      ],
      [
        -239.4822693,
        -9.696423
      ],
      [
        -239.4987488,
        -9.6761173
      ],
      [
        -239.5188904,
        -9.6314405
      ],
      [
        -239.5353699,
        -9.6165469
      ],
      [
        -239.6218872,
        -9.6463334
      ],
      [
        -239.6534729,
        -9.6598719
      ],
      [
        -239.6850586,
        -9.6666409
      ],
      [
        -239.6974182,
        -9.6449795
      ],
      [
        -239.7221375,
        -9.6355022
      ],
      [
        -239.7509766,
        -9.6314405
      ],
      [
        -239.7743225,
        -9.6030067
      ],
      [
        -239.7702027,
        -9.5366518
      ],
      [
        -239.796753,
        -9.4878931
      ],
      [
        -239.8159791,
        -9.467575
      ],
      [
        -239.839325,
        -9.4729933
      ],
      [
        -239.8777772,
        -9.4865386
      ],
      [
        -239.914856,
        -9.467575
      ],
      [
        -239.9697877,
        -9.3944196
      ],
      [
        -239.9862672,
        -9.3822255
      ],
      [
        -240.0384522,
        -9.3348001
      ],
      [
        -240.0453187,
        -9.3104073
      ],
      [
        -240.0521851,
        -9.281947
      ],
      [
        -240.0700379,
        -9.277881
      ],
      [
        -240.0823975,
        -9.2964033
      ],
      [
        -240.0961304,
        -9.3140212
      ],
      [
        -240.1208497,
        -9.3384137
      ],
      [
        -240.1496888,
        -9.3519643
      ],
      [
        -240.1702882,
        -9.379064
      ],
      [
        -240.1991273,
        -9.4020971
      ],
      [
        -240.2265931,
        -9.3993874
      ],
      [
        -240.2471925,
        -9.3953228
      ],
      [
        -240.2966309,
        -9.3871935
      ],
      [
        -240.3543092,
        -9.3546744
      ],
      [
        -240.3735352,
        -9.3465441
      ],
      [
        -240.4174805,
        -9.3573844
      ],
      [
        -240.4463196,
        -9.379064
      ],
      [
        -240.4866029,
        -9.3727409
      ],
      [
        -240.5319215,
        -9.3659661
      ],
      [
        -240.558014,
        -9.3686761
      ],
      [
        -240.5964661,
        -9.3781607
      ],
      [
        -240.6307984,
        -9.3781607
      ],
      [
        -240.6802369,
        -9.3727409
      ],
      [
        -240.7035828,
        -9.3578361
      ],
      [
        -240.7351685,
        -9.3754509
      ],
      [
        -240.7763673,
        -9.3808706
      ],
      [
        -240.7901002,
        -9.3849353
      ],
      [
        -240.807953,
        -9.3754509
      ],
      [
        -240.8395387,
        -9.3862903
      ],
      [
        -240.8738709,
        -9.4011939
      ],
      [
        -240.9054566,
        -9.4242255
      ],
      [
        -240.9342957,
        -9.4296445
      ],
      [
        -240.9535218,
        -9.4296445
      ],
      [
        -240.9878541,
        -9.4486102
      ],
      [
        -241.0263062,
        -9.4743478
      ],
      [
        -241.0510255,
        -9.5136278
      ],
      [
        -241.0702515,
        -9.5461319
      ],
      [
        -241.0757447,
        -9.5569659
      ]
    ]
  ],
  "type": "LineString"
}
